ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF
Q4FK50	cosine	24.0	18.0	15.0	79719.65819082355	3930.8049544367877	45.0	15.0	88325.4361217	71610.125763	16715.3103586	1.23342104459	1.06539035979	0.4317941335871288	0.0015579361924007947	0.043622213387222254
O70296	cosine	24.0	21.0	15.0	18831.320173048294	1843.5824817631146	51.0	24.0	23571.370966	16220.7102812	7350.66068481	1.45316515475	1.16461625742	0.12342681344690283	0.19906049418466365	5.573693837170582
Q6PE70	cosine	24.0	18.0	12.0	480032.9787581621	53373.38399460097	69.0	12.0	588945.223223	403640.264981	185304.958242	1.45908442323	1.24419044122	0.3522601044904088	0.007941827497483006	0.2223711699295242
Q3UJC3	cosine	24.0	12.0	18.0	581641.1214384022	18126.911626746332	30.0	18.0	618127.343587	542237.754365	75889.589222	1.13995629889	1.04583583797	0.3972294795317376	0.0032696378165009638	0.09154985886202699
O70318	cosine	24.0	21.0	9.0	2290439.086757661	36630.119675923495	18.0	33.0	2340841.21519	2196024.74655	144816.468639	1.06594482547	1.02494012754	0.330337282196268	0.011864341762666228	0.3322015693546544
Q3TNY7	cosine	24.0	18.0	6.0	74139.13659730447	7839.978924519424	66.0	30.0	98137.4176436	63310.7304104	34826.6872332	1.55009138273	1.15508131996	0.29636948298292476	0.021231694689351967	0.5944874513018551
Q3TPU5	cosine	24.0	9.0	0.0	325689.0633644476	6235.100060496012	0.0	24.0	340347.351576	316401.043301	23946.3082748	1.07568340491	1.03225888622	0.28471690049293835	0.0256371939762934	0.7178414313362151
Q3TZ17	cosine	24.0	15.0	18.0	413880.94716433575	8478.222051078277	9.0	24.0	432709.105751	402539.181388	30169.9243632	1.0749490379	1.02728982294	0.14643453225998282	0.15805277010113494	4.425477562831778
O70421	cosine	24.0	0.0	6.0	98786.83492472714	4033.5317727721376	66.0	12.0	105223.740086	86748.9675965	18474.7724893	1.21296821162	1.04976486454	0.1561867196784553	0.14247702298256743	3.989356643511888
O70423	cosine	24.0	21.0	0.0	111847.56481686381	11039.845622398369	45.0	54.0	129966.63878	92928.2252401	37038.4135402	1.39857011629	1.16622503435	0.1589977496259266	0.13818700065494172	3.869236018338368
Q543D7	cosine	24.0	18.0	15.0	726434.7185909	35949.15643763991	69.0	3.0	789066.874026	638173.240182	150893.633844	1.23644619414	1.06210578324	0.19900077460972024	0.08654178804169727	2.4231700651675236
Q9DCD8	cosine	24.0	0.0	21.0	874257.7903431432	37808.736357956266	0.0	45.0	957575.7053	820195.492291	137380.213009	1.16749691299	1.07644907081	0.33648360967347263	0.010623344634627566	0.29745364976957184
Q8BH40	cosine	24.0	21.0	0.0	329196.311099906	18596.795512561872	45.0	12.0	374138.918971	291941.247733	82197.6712384	1.28155552488	1.07584142097	0.24774067964969962	0.04493949144849353	1.258305760557819
Q9JJ20	cosine	24.0	15.0	12.0	265794.3494518664	12850.291162893009	51.0	45.0	297209.654189	244494.209221	52715.4449675	1.21561019844	1.06688624256	0.1914913114169006	0.09493692298572759	2.6582338436003727
Q3TS38	cosine	24.0	0.0	21.0	1268647.056631752	128785.45920828392	0.0	63.0	1538395.94997	1108364.01312	430031.93685	1.38798800011	1.18114996099	0.17378823796322213	0.11707097859576515	3.2779874006814245
O70481	cosine	24.0	18.0	15.0	209453.92415688848	6338.547212902989	36.0	15.0	226165.33911	200779.72051	25385.6185997	1.12643517251	1.04640413878	0.2140197009953595	0.07143562183788349	2.0001974114607375
O70494	cosine	24.0	21.0	3.0	51065.100129785504	3661.288926761544	39.0	27.0	58546.4531462	43181.7255573	15364.7275889	1.35581550738	1.07184968747	0.2731092190440679	0.030762062328506853	0.8613377451981918
Q6RUT9	cosine	24.0	18.0	6.0	71676.32962742516	5536.162799276446	51.0	0.0	81310.6285312	62430.7649672	18879.863564	1.30241281801	1.12445341982	0.1926401639389011	0.0936150726414316	2.621222033960085
Q0VGQ1	cosine	24.0	18.0	9.0	678364.2008897765	53893.50266525148	45.0	12.0	785085.512115	563189.775031	221895.737084	1.39399816354	1.08338196284	0.39714706960674917	0.0032752197042900965	0.0917061517201227
Q3UB06	cosine	24.0	6.0	3.0	168535.2734549624	6596.7779814246605	66.0	27.0	181874.475174	156916.101301	24958.3738736	1.15905553137	1.0575224209	0.24125756564895978	0.04930266217726652	1.3804745409634624
O70569	cosine	24.0	12.0	9.0	256279.9757985048	10549.748319117873	3.0	33.0	280728.427153	240254.464293	40473.9628593	1.16846289611	1.05682539065	0.13838763931925468	0.17171651217030293	4.8080623407684815
O70572	cosine	24.0	18.0	15.0	118553.17260126038	7378.300445551951	48.0	15.0	131472.302865	103019.299881	28453.002984	1.27619099544	1.07014881918	0.2816048697307362	0.026935575910470858	0.754196125493184
O70583-2	cosine	24.0	21.0	6.0	137505.61809309167	4275.0747353957995	45.0	15.0	143504.178108	128642.166116	14862.0119918	1.11552986428	1.05245861645	0.30064404334716527	0.019784814684414773	0.5539748111636136
O70589-3	cosine	24.0	18.0	12.0	541608.7589943185	21788.606352469993	69.0	33.0	592333.167224	504881.992675	87451.1745487	1.17321111828	1.05345686379	0.3522601044904088	0.007941827497483006	0.2223711699295242
O70591	cosine	24.0	15.0	6.0	454495.335837571	13368.749802177024	15.0	45.0	490143.531222	435349.073336	54794.4578863	1.12586326983	1.04170611754	0.15960115881392725	0.1372777177333498	3.8437760965337944
O78207	cosine	24.0	21.0	0.0	198540.51682395954	32440.684905256487	57.0	0.0	259996.54498	146259.92355	113736.62143	1.77763353535	1.33537446068	0.18118348213186988	0.10741654185240362	3.0076631718673017
O88271	cosine	24.0	21.0	6.0	204984.4599182364	7985.0421654468855	45.0	33.0	224072.272547	187704.338456	36367.9340903	1.19375116414	1.04875483572	0.3897237598944735	0.0038145915220834077	0.10680856261833542
Q3TPN0	cosine	24.0	21.0	0.0	1155235.03685413	28672.862347045033	18.0	48.0	1204351.31261	1108199.32158	96151.9910348	1.08676416703	1.04147020693	0.12941677295133563	0.18781168020979827	5.258727045874352
Q3TJY2	cosine	24.0	9.0	18.0	3321984.6329117543	77454.20207765726	9.0	45.0	3492893.89718	3177108.43126	315785.46592	1.09939398442	1.02980449888	0.330337282196268	0.011864341762666228	0.3322015693546544
O88413	cosine	24.0	18.0	12.0	166651.09375375815	10116.91217445205	48.0	3.0	185208.528955	145441.126505	39767.4024506	1.27342611685	1.09860029541	0.17987750016531512	0.10907841091363718	3.0541955055818413
O88428	cosine	24.0	21.0	0.0	231213.19587274056	7470.009918209946	39.0	3.0	240923.753485	215269.871151	25653.8823346	1.11917079802	1.03616716236	0.28471690049293835	0.0256371939762934	0.7178414313362151
Q3TI40	cosine	24.0	3.0	18.0	689054.6020915186	34872.614464766484	51.0	66.0	750421.022507	600858.039414	149562.983093	1.24891567273	1.07441142939	0.29211214466158614	0.02276070879876716	0.6372998463654805
O88477	cosine	24.0	21.0	6.0	161542.12173196438	20992.77552990239	21.0	30.0	198696.944373	133908.461753	64788.4826191	1.48382665121	1.29624121861	0.19671770737530567	0.08903321910476264	2.4929301349333537
Q3UHW6	cosine	24.0	3.0	21.0	89987.9404396845	7472.735172661596	51.0	69.0	106442.716808	77753.2474499	28689.4693581	1.36898097892	1.12400307009	0.22882123757746228	0.05861420943696903	1.6411978642351328
Q8R378	cosine	24.0	6.0	3.0	213377.81978926438	7075.100175286776	42.0	51.0	227186.507743	201811.776058	25374.7316847	1.12573464334	1.0419357001	0.30064404334716527	0.019784814684414773	0.5539748111636136
Q3TEL0	cosine	24.0	18.0	3.0	425111.51702906867	13840.59391567112	66.0	24.0	448203.610375	390512.143257	57691.4671187	1.1477328378	1.04465552602	0.44741227220318885	0.0010956827098778873	0.030679115876580846
O88532	cosine	24.0	15.0	18.0	371270.5288924379	14557.758776492175	0.0	66.0	397187.798184	343357.651287	53830.1468975	1.15677573136	1.0723851839	0.13892506906716318	0.17078109313035117	4.781870607649832
Q3UQL2	cosine	24.0	0.0	21.0	497667.45378386806	19087.108842746893	24.0	12.0	539711.310425	467264.371041	72446.9393843	1.15504486084	1.0471605064	0.2773216563242906	0.02881195020498228	0.8067346057395038
Q14AI7	cosine	24.0	0.0	21.0	1018830.7053523171	30141.336841913868	0.0	54.0	1073185.91687	928415.544862	144770.372006	1.15593273164	1.03889320559	0.2773216563242906	0.02881195020498228	0.8067346057395038
O88569	cosine	24.0	3.0	6.0	7150654.483296142	361271.96184531174	18.0	30.0	7920067.71675	6189132.33747	1730935.37928	1.27967335079	1.06202173818	0.32291397248399234	0.01352921307913464	0.3788179662157699
O88569-3	cosine	24.0	3.0	15.0	47812.22890751408	5126.470359698355	33.0	69.0	57596.9207642	40038.4091227	17558.5116415	1.438541691	1.22227426707	0.21405857708859377	0.07139933215686703	1.999181300392277
O88572	cosine	24.0	18.0	15.0	77262.74710637252	9530.361342339253	48.0	15.0	100917.92239	63713.6145412	37204.3078486	1.5839302654	1.19234242166	0.18398184822408098	0.10391722445107726	2.909682284630163
O88587-2	cosine	24.0	18.0	6.0	865599.3159415167	24928.72852817751	18.0	30.0	901424.877106	805768.147439	95656.7296672	1.11871495538	1.04849916984	0.43714498739981406	0.0013826018302867478	0.03871285124802894
O88597	cosine	24.0	0.0	3.0	97700.21776606415	4506.885652457038	15.0	51.0	104822.307453	89374.0220656	15448.2853871	1.1728498397	1.08074490281	0.12248461025254881	0.20086613625359467	5.624251815100651
O88630	cosine	24.0	18.0	15.0	191624.06174116803	8431.012092139146	45.0	30.0	211434.737593	176832.761933	34601.9756597	1.19567627221	1.06041762546	0.3566995016589325	0.007303677061155208	0.20450295771234583
O88632-2	cosine	24.0	9.0	6.0	23915.93383017059	1999.9249749570465	63.0	15.0	28236.24755	21383.2362425	6853.01130754	1.32048522636	1.13755788534	0.07824282095173175	0.29609970419012943	8.290791717323625
Q542I7	cosine	24.0	12.0	9.0	240061.752485575	19486.390179971688	51.0	9.0	288290.136224	218321.453114	69968.68311	1.32048468949	1.12960201866	0.21319176868101397	0.07221183733783956	2.021931445459508
O88665	cosine	24.0	3.0	12.0	54019.56657184567	1815.439487675238	24.0	39.0	57703.9673712	50753.3864357	6950.58093547	1.13694812157	1.05226700835	0.23295019131240413	0.055380662873957556	1.5506585604708116
O88668	cosine	24.0	12.0	9.0	224383.95321232112	20647.59675474161	69.0	15.0	258349.404604	187649.685795	70699.7188085	1.37676438683	1.18501096911	0.12342681344690283	0.19906049418466365	5.573693837170582
O88673	cosine	24.0	12.0	9.0	32022.250890127838	3675.0842943891216	12.0	6.0	39218.3236137	23344.1396624	15874.1839513	1.68000723868	1.09770123531	0.2655546592342455	0.03453273942337478	0.9669167038544938
Q3UGW4	cosine	24.0	18.0	0.0	506054.0128451274	16281.103264918649	66.0	24.0	541264.950985	480058.248588	61206.702397	1.12749849123	1.05439029111	0.3690665122217134	0.00575805764378841	0.1612256140260755
O88736	cosine	24.0	18.0	9.0	52289.51262950848	3510.6473285467723	69.0	9.0	57763.5316923	46165.9569933	11597.574699	1.25121486598	1.1325832079	0.14475453938937588	0.160844803171809	4.503654488810652
Q561M4	cosine	24.0	21.0	0.0	191490.38679459938	17945.476966827722	45.0	3.0	211423.648617	161125.557189	50298.091428	1.31216705969	1.21138950147	0.28471690049293835	0.0256371939762934	0.7178414313362151
O88792	cosine	24.0	18.0	9.0	329161.72080296726	14631.647854469355	66.0	15.0	356760.021283	308054.321078	48705.700205	1.15810750531	1.07795969334	0.2783741142103382	0.0283411053804827	0.7935509506535156
O88796	cosine	24.0	3.0	21.0	86695.86224079099	3383.878307986563	12.0	33.0	94938.6289679	80291.9547651	14646.6742027	1.18241770605	1.05390132549	0.3100158702662392	0.016903200710028324	0.4732896198807931
Q3TGH8	cosine	24.0	12.0	18.0	350593.3316541308	9343.225836446532	24.0	66.0	374366.234115	328189.315697	46176.9184178	1.14070207715	1.02522236129	0.26232135440775123	0.03625871568011357	1.0152440390431798
O88845	cosine	24.0	12.0	15.0	33663.59733808563	1906.82951631269	51.0	30.0	36526.5737217	29843.8383851	6682.73533663	1.22392345282	1.08079967648	0.20651023780253988	0.07871439991892487	2.2040031977298966
Q8VCV3	cosine	24.0	12.0	9.0	114615.65640024631	5915.774782147493	30.0	15.0	122578.496078	96692.6276836	25885.8683941	1.26771294787	1.04986771432	0.21319176868101397	0.07221183733783956	2.021931445459508
Q3TQN1	cosine	24.0	18.0	9.0	44307.76428145953	2739.4351445393168	66.0	9.0	51195.8209756	38540.9529135	12654.8680621	1.32834860338	1.07088881551	0.2709508044980625	0.03180287707901677	0.8904805582124696
Q3U3M5	cosine	24.0	21.0	0.0	55077.76390651	4846.205433718227	39.0	57.0	66291.3224638	46947.6473063	19343.6751575	1.41202650755	1.12898812993	0.14420726128863112	0.16176125330350544	4.529315092498152
Q5DU30	cosine	24.0	0.0	9.0	246004.4598495765	7687.961047262778	27.0	66.0	258965.697756	229049.543469	29916.1542872	1.13060997125	1.04200268059	0.2625311679869951	0.03614461188618968	1.012049132813311
O88888	cosine	24.0	3.0	0.0	32398.590061914816	2324.9399020146384	63.0	48.0	36633.1582724	28138.0701533	8495.08811917	1.30190727626	1.11075018807	0.26352749478578685	0.03560678181850737	0.9969898909182063
O88952	cosine	24.0	12.0	15.0	385926.7391828931	5731.054394127803	36.0	63.0	397430.832619	373152.888565	24277.944054	1.06506165381	1.02144936778	0.2365480905738184	0.052679346147498834	1.4750216921299675
Q6A0D9	cosine	24.0	9.0	6.0	193432.1521968525	8270.129116057755	69.0	6.0	212869.705579	176494.564417	36375.1411619	1.20609779843	1.04597803924	0.1453080960532161	0.15992129427517754	4.477796239704971
O88967	cosine	24.0	18.0	9.0	206490.7062631599	11532.811211658845	45.0	15.0	229168.462385	177975.640988	51192.8213963	1.2876394832	1.08557348278	0.3526072113330951	0.00789022129915346	0.22092619637629687
O88983	cosine	24.0	18.0	15.0	147701.39121052195	6700.716195071006	66.0	15.0	159128.597405	135076.745827	24051.8515779	1.17806063827	1.06626907118	0.386737354430211	0.004053152147956198	0.11348826014277354
O88986	cosine	24.0	12.0	6.0	185937.81968578146	19136.294070006374	69.0	24.0	220945.16445	158355.584479	62589.5799711	1.39524706487	1.18091180997	0.17918432802946585	0.10996794592401771	3.079102485872496
O89001	cosine	24.0	21.0	0.0	142505.81073604894	12320.690548674325	63.0	0.0	165575.442512	120730.787521	44844.6549913	1.37144340654	1.15951488766	0.2773216563242906	0.02881195020498228	0.8067346057395038
Q3U2Z6	cosine	24.0	6.0	3.0	440241.13677408424	19505.660466631594	69.0	3.0	473642.521276	391818.079256	81824.44202	1.20883273731	1.07494698216	0.19671770737530567	0.08903321910476264	2.4929301349333537
O89032	cosine	24.0	21.0	0.0	199253.37496479345	6844.143433223464	21.0	36.0	210582.449215	185376.205753	25206.2434623	1.13597345657	1.05461295499	0.3734598305167114	0.005283338852544909	0.14793348787125746
O89050	cosine	24.0	15.0	12.0	51845.37640399903	3367.1364722400103	66.0	3.0	59058.53255	46436.5606894	12621.9718606	1.27181108319	1.11454238474	0.25156701695945766	0.04251378781533029	1.190386058829248
Q9D1Q3	cosine	24.0	21.0	0.0	143315.5236054466	10925.395540308626	69.0	6.0	158995.703022	121385.113477	37610.5895455	1.30984515702	1.07940111494	0.3586693421794159	0.0070353044355588755	0.19698852419564852
O89079	cosine	24.0	9.0	18.0	748208.1927865678	23707.931724670656	9.0	69.0	793367.935385	711846.858014	81521.0773706	1.11452052707	1.04617984919	0.2932207336348896	0.022353887279688553	0.6259088438312794
Q545K5	cosine	24.0	0.0	21.0	434015.3081483775	41743.23208747669	9.0	69.0	511333.355638	368469.411892	142863.943746	1.38772266879	1.19026054194	0.18118348213186988	0.10741654185240362	3.0076631718673017
O89112	cosine	24.0	6.0	3.0	173151.7218120574	5282.792743199252	66.0	42.0	183221.844988	164206.166861	19015.678127	1.11580367833	1.05668369735	0.2338342559366841	0.05470697449766232	1.531795285934545
O89116	cosine	24.0	9.0	21.0	86268.56327928838	3895.8838757573503	33.0	15.0	92627.6815816	78633.0334272	13994.6481543	1.17797416104	1.05502730897	0.18929439766303	0.09750285144846599	2.730079840557048
Q3V014	cosine	24.0	15.0	12.0	27595.917298521472	4106.05944362214	6.0	9.0	35266.5072852	18543.8024248	16722.7048603	1.9017948141	1.27453567156	0.08635882671742576	0.27718857961309573	7.7612802291666805
Q544T5	cosine	24.0	0.0	21.0	279346.85220568435	35913.62623333968	0.0	63.0	347678.332394	222950.637773	124727.694621	1.55944085142	1.26892804942	0.21815970297510862	0.06764995867882109	1.8941988430069907
Q9MD68	cosine	24.0	21.0	0.0	9845.390514029606	835.6228146724809	42.0	48.0	11934.7150131	8538.30111751	3396.41389564	1.39778567761	1.12795400164	0.23295019131240413	0.055380662873957556	1.5506585604708116
Q99KF5	cosine	24.0	0.0	21.0	676180.3780023241	35783.60774729712	9.0	63.0	754182.678311	612338.431354	141844.246957	1.23164354823	1.06991533748	0.39564556302265463	0.003378433371147737	0.09459613439213663
Q3SYK5	cosine	24.0	9.0	6.0	16562.018181272007	1322.1748164467879	39.0	30.0	18922.5765145	13548.9925638	5373.58395066	1.39660394862	1.10105316092	0.19001827945420569	0.09665182047357779	2.706250973260178
P01027	cosine	24.0	6.0	0.0	4079703.8042991553	170057.67800601225	54.0	15.0	4460537.40447	3804245.70896	656291.695511	1.17251559066	1.05612792593	0.3198109021987418	0.014282791544260957	0.3999181632393068
P01831	cosine	24.0	21.0	0.0	71541.54354678612	9681.928453558252	18.0	36.0	87058.956637	57006.377515	30052.579122	1.52717924611	1.30863531494	0.14420726128863112	0.16176125330350544	4.529315092498152
P01887	cosine	24.0	9.0	6.0	259331.89369581363	28658.030242977442	60.0	6.0	316670.191254	209616.789895	107053.401359	1.51071005053	1.13938791069	0.28689034348968306	0.024761821716796587	0.6933310080703045
Q7JJ15	cosine	24.0	18.0	3.0	63959.82801255269	5043.771591814616	57.0	0.0	73154.0520727	54346.0734949	18807.9785778	1.34607796605	1.10237392683	0.33648360967347263	0.010623344634627566	0.29745364976957184
P84244	cosine	24.0	15.0	18.0	38092.0047611546	4912.457547159924	63.0	66.0	49289.2810358	24925.7686273	24363.5124085	1.97744277309	1.10779298321	0.2590764801522773	0.03806123580744964	1.06571460260859
P02463	cosine	24.0	6.0	3.0	25380.017963040398	1319.0388332474427	30.0	27.0	27264.788139	22651.6486074	4613.13953164	1.20365579617	1.08118797051	0.2709508044980625	0.03180287707901677	0.8904805582124696
P02798	cosine	24.0	0.0	21.0	108919.85228821058	11774.597736758868	9.0	63.0	140999.900217	92311.3230406	48688.5771764	1.52743884036	1.21133382096	0.1885787263005176	0.09834961988888624	2.7537893568888148
P02802	cosine	24.0	21.0	18.0	140326.66320187305	13500.807266146128	45.0	21.0	162760.662877	108685.379294	54075.2835831	1.49753963168	1.16410720083	0.12790996890362985	0.19060375826163167	5.336905231325687
Q9ME04	cosine	24.0	3.0	21.0	38190.203154565934	3269.079585305026	51.0	18.0	43749.6686731	32632.0606371	11117.608036	1.34069586226	1.16927015687	0.1550079351331196	0.14430254111594104	4.040471151246349
Q4FK28	cosine	24.0	6.0	3.0	299453.43729648256	14567.854490631882	12.0	39.0	320773.023112	262227.905634	58545.1174774	1.22326043956	1.06250345072	0.10763799082799744	0.23059422607029073	6.456638329968141
Q542H7	cosine	24.0	21.0	0.0	94602.82046973181	6549.362449907731	9.0	36.0	106537.015134	82143.0143202	24394.0008137	1.29696987645	1.08761379731	0.1885787263005176	0.09834961988888624	2.7537893568888148
Q5D096	cosine	24.0	12.0	15.0	54891.07195089032	2702.810301260836	48.0	33.0	61049.7807656	49469.5811646	11580.199601	1.23408727805	1.05903764297	0.14643453225998282	0.15805277010113494	4.425477562831778
P04627	cosine	24.0	21.0	0.0	142891.42794892256	10227.457219281217	51.0	9.0	164534.133511	124974.528234	39559.6052774	1.31654134516	1.12699869795	0.10723104044539238	0.2314422767873972	6.480383750047122
P04918	cosine	24.0	21.0	15.0	90439.57802884385	7852.0872255924205	0.0	33.0	109137.339522	73006.4702912	36130.8692308	1.49489954913	1.10897483093	0.3852412662130603	0.004177612898480811	0.11697316115746272
Q4FJQ7	cosine	24.0	18.0	9.0	133767.4647398059	14920.521160780085	69.0	0.0	159706.78216	108525.009841	51181.7723193	1.47161269457	1.22912257817	0.18929439766303	0.09750285144846599	2.730079840557048
P05063	cosine	24.0	3.0	6.0	77345.81417303033	8170.457359020959	18.0	60.0	90605.6421554	65101.3195998	25504.3225556	1.39176352664	1.22830648706	0.10763799082799744	0.23059422607029073	6.456638329968141
Q5FWB7	cosine	24.0	9.0	0.0	3196103.700866168	82487.37149489098	9.0	36.0	3372077.19204	3060930.24949	311146.942554	1.10165110512	1.03587505689	0.15160250545727888	0.14966458474778954	4.190608372938107
P05132	cosine	24.0	18.0	15.0	317737.0109732975	12489.379848446464	69.0	15.0	339066.390152	286682.663394	52383.7267583	1.1827237341	1.06033623572	0.29662379611637546	0.021143176383724687	0.5920089387442913
P05201	cosine	24.0	0.0	21.0	1619719.261792435	43588.08367692426	0.0	45.0	1722738.55618	1558912.03912	163826.517052	1.10509028921	1.02772071053	0.21076445880646086	0.0745247925817003	2.0866941922876086
P05202	cosine	24.0	3.0	18.0	2367030.3358050357	82217.04565445831	30.0	18.0	2546378.13741	2232163.19465	314214.942754	1.1407670118	1.05633437835	0.3586693421794159	0.0070353044355588755	0.19698852419564852
P05533	cosine	24.0	18.0	21.0	38952.45952956034	2965.2016583083437	9.0	51.0	47154.7951378	34492.9303978	12661.86474	1.36708579393	1.09307036687	0.15800643217507218	0.13968972354679038	3.9113122593101304
P06745	cosine	24.0	0.0	21.0	3517751.067636516	83305.86074425421	63.0	21.0	3657433.24581	3386916.93252	270516.313289	1.0798709619	1.04354639899	0.21076445880646086	0.0745247925817003	2.0866941922876086
Q543M3	cosine	24.0	21.0	0.0	645140.271782013	55205.385569023056	54.0	3.0	717018.159958	516904.881364	200113.278594	1.38713752918	1.15144470437	0.12202152878268788	0.2017571781780051	5.649200988984143
P06801	cosine	24.0	9.0	15.0	1907039.3771885855	56469.95145490077	9.0	24.0	2025129.93868	1835767.08736	189362.851322	1.10315189363	1.04704261467	0.10452419135052175	0.23712715863642264	6.6395604418198335
Q0VBA8	cosine	24.0	21.0	0.0	72868.80073870794	11333.399826160397	66.0	9.0	96221.7020969	56843.99808	39377.7040169	1.69273283631	1.28326624894	0.2625311679869951	0.03614461188618968	1.012049132813311
Q3TLQ6	cosine	24.0	18.0	6.0	155107.1950347213	20362.387787020278	69.0	0.0	187001.711601	121116.133441	65885.5781593	1.54398680248	1.28300974678	0.14077550441688927	0.16758533365558997	4.6923893423565195
Q5NCU4	cosine	24.0	6.0	3.0	649360.6525059232	19148.046119508203	54.0	63.0	683881.406672	600890.763214	82990.6434584	1.13811269625	1.03344646769	0.2783741142103382	0.0283411053804827	0.7935509506535156
Q542G9	cosine	24.0	15.0	12.0	5171114.180825575	184484.3910318131	48.0	6.0	5465697.9369	4698465.16436	767232.772542	1.16329434096	1.05640331331	0.13141560587434356	0.18414709071421098	5.156118539997907
P07742	cosine	24.0	12.0	9.0	941629.2512039429	23670.745842698387	30.0	21.0	978966.045522	891337.810699	87628.234823	1.09831091397	1.04045234141	0.1683092910639584	0.12460960164846763	3.4890688461570933
Q80Y52	cosine	24.0	6.0	3.0	4798919.679109335	164391.37311288487	9.0	18.0	5068682.8028	4460514.07977	608168.723026	1.13634498449	1.05093361463	0.12248461025254881	0.20086613625359467	5.624251815100651
P08030	cosine	24.0	18.0	21.0	522073.0819942665	15376.559190637263	36.0	45.0	553564.436401	483033.849941	70530.5864605	1.14601582574	1.03590412173	0.3235369801680049	0.01338212467957003	0.3746994910279608
Q91V38	cosine	24.0	6.0	12.0	12052967.464075593	299964.9041723895	3.0	36.0	12626975.0252	11549126.7358	1077848.28936	1.09332725443	1.04438283749	0.3509026423910373	0.008146509643390648	0.22810227001493813
Q7TT32	cosine	24.0	3.0	18.0	2417104.7345106835	302071.8196242526	12.0	66.0	2754012.38894	1840326.16326	913686.225683	1.49648059345	1.24254516976	0.16639299379457437	0.12732468937632635	3.565091302537138
Q3UF30	cosine	24.0	12.0	9.0	4045084.2493533785	189395.75368607277	48.0	3.0	4345836.61413	3641935.88225	703900.731876	1.19327653057	1.06864666864	0.23563300748954177	0.05335627493079011	1.493975698062123
P08228	cosine	24.0	18.0	6.0	1389003.4034517307	97440.029125545	69.0	30.0	1576941.36996	1198838.94418	378102.425782	1.31539050981	1.12956405533	0.25191406053548604	0.04229912003936556	1.1843753611022358
P08249	cosine	24.0	9.0	15.0	4761409.674212339	150123.74850653368	3.0	63.0	4978950.617	4497656.09745	481294.519543	1.10701007572	1.06363693374	0.16425230069367702	0.1304060561266036	3.651369571544901
P08752	cosine	24.0	18.0	15.0	1165768.2142880575	33486.42972069354	45.0	15.0	1224119.29723	1109069.98509	115049.312149	1.10373494342	1.04866828076	0.5369266182866037	0.00011854903346856053	0.003319372937119695
P09055	cosine	24.0	18.0	15.0	1768228.6407072947	112346.06895097042	69.0	15.0	1959153.64536	1568089.74807	391063.897294	1.24938872139	1.10966625054	0.3341711120804736	0.011076319946854101	0.31013695851191486
Q3UDR2	cosine	24.0	9.0	12.0	9639434.12825075	301827.1427946192	9.0	63.0	10124439.6318	9113664.06235	1010775.56948	1.11090770546	1.054862553	0.24311342042571768	0.04802044059311893	1.3445723366073299
Q3TGR3	cosine	24.0	0.0	21.0	3343301.152733737	252361.31613509599	0.0	69.0	3808041.6695	2927264.21841	880777.451085	1.3008875815	1.14373155687	0.34387885384212036	0.009281315096840078	0.2598768227115222
P09411	cosine	24.0	9.0	12.0	4229097.261016164	269338.6593711169	9.0	63.0	4775290.82296	3842653.92677	932636.896196	1.24270645079	1.1064514872	0.17578970400013433	0.11439938205227845	3.203182697463797
Q569U6	cosine	24.0	15.0	6.0	71315.9615192485	3069.2472488028666	15.0	54.0	77132.4800777	64799.0000084	12333.4800693	1.19033441979	1.03302273382	0.14475453938937588	0.160844803171809	4.503654488810652
P09528	cosine	24.0	12.0	6.0	847169.4376655743	65402.389519029144	66.0	30.0	1000276.41124	764284.493704	235991.91754	1.30877496467	1.12285347753	0.19411635536525468	0.09193660660926267	2.574224985059355
Q4FJX9	cosine	24.0	18.0	12.0	931792.331158304	56349.79914411349	69.0	0.0	1065873.99778	834454.66487	231419.332915	1.27733002481	1.10440310139	0.17238260432509367	0.1189734811540229	3.3312574723126414
Q3TA91	cosine	24.0	21.0	0.0	26427.740200432458	1653.488002344721	6.0	3.0	29536.0817153	21978.1681011	7557.91361412	1.3438827831	1.04442295338	0.20336921463781313	0.08192052243423542	2.293774628158592
P0C605-2	cosine	24.0	12.0	9.0	83796.11117384477	5025.955353094287	48.0	15.0	91461.8422672	75919.7770183	15542.0652489	1.2047169507	1.10726766162	0.21319176868101397	0.07221183733783956	2.021931445459508
P0C7N9	cosine	24.0	9.0	0.0	42071.38542457017	4180.058127706072	9.0	48.0	49436.8265517	35210.3699811	14226.4565706	1.40404166665	1.1871320267	0.12941677295133563	0.18781168020979827	5.258727045874352
P0C7T6	cosine	24.0	15.0	18.0	31427.629491923817	2599.7731735828584	27.0	66.0	36074.165368	26822.3205793	9251.84478878	1.34493081094	1.11573546288	0.2590764801522773	0.03806123580744964	1.06571460260859
P0CG14	cosine	24.0	3.0	0.0	40233.166446376126	2881.1264356745605	30.0	54.0	45878.2141084	35701.8870092	10176.3270992	1.28503611298	1.13459715647	0.10021468111572175	0.2463341008151944	6.897354822825443
P0DN34	cosine	24.0	6.0	9.0	46031.9633509264	2377.2999449219838	45.0	15.0	49304.6587936	40329.4422228	8975.21657078	1.22254750069	1.06435449005	0.31669713242367614	0.015075032280515356	0.42210090385443
