ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF
E9QAF9	cosine	24.0	3.0	6.0	130934.68691161869	7203.43629306118	51.0	30.0	148250.974257	120152.647588	28098.326669	1.23385524358	1.07695401514	0.2264109462244084	0.060569228522496806	1.6959383986299106
E9QAH1	cosine	24.0	18.0	15.0	1845722.8690383646	47893.18271881568	66.0	6.0	1925118.04859	1733981.90077	191136.147823	1.11022960951	1.03451543936	0.5294171550937841	0.00014481775466173316	0.004054897130528529
Q5KU03	cosine	24.0	18.0	15.0	562428.8571015053	21465.461573907516	18.0	39.0	593669.591361	508148.263406	85521.3279549	1.16829995124	1.03531150267	0.34168057527329326	0.009663826561076	0.270587143710128
E9QAS5	cosine	24.0	3.0	6.0	897840.1068738044	56071.2866447506	3.0	39.0	1050525.09797	794155.516782	256369.581187	1.32282037431	1.09374779566	0.2264109462244084	0.060569228522496806	1.6959383986299106
Q547R0	cosine	24.0	3.0	18.0	1172329.199546728	37737.39522010501	27.0	69.0	1251732.17579	1076229.47334	175502.702453	1.16307182325	1.0303215146	0.35127409801076814	0.008090044838256295	0.22652125547117627
Q5M8Q0	cosine	24.0	3.0	15.0	634585.6076887405	48993.3734601012	9.0	63.0	728892.706762	557245.394945	171647.311817	1.30802822845	1.14099831866	0.3469225214884106	0.008773600268086433	0.2456608075064201
E9QJS0	cosine	24.0	18.0	3.0	29408.648697998695	1944.7743735552215	63.0	51.0	32283.4464163	24967.3520677	7316.09434863	1.29302644224	1.13274338588	0.3142978771675294	0.015710968084713377	0.43990710637197455
E9QMJ5	cosine	24.0	3.0	6.0	99141.91275390606	4917.829030079023	63.0	6.0	107854.481426	90942.1983169	16912.2831091	1.18596738832	1.07223816311	0.2857974239226139	0.02519881865604328	0.7055669223692118
E9QJT2	cosine	24.0	15.0	18.0	31094.81911567287	1676.3676989367154	63.0	24.0	33884.1851979	28396.8731653	5487.31203267	1.19323648772	1.08614174962	0.3566995016589325	0.007303677061155208	0.20450295771234583
E9QJU8	cosine	24.0	15.0	9.0	173676.64936610512	6889.783924607343	45.0	3.0	185782.710654	161859.451309	23923.2593441	1.1478026717	1.07153268016	0.29864054671577644	0.02045220334565448	0.5726616936783254
E9QJV4	cosine	24.0	15.0	18.0	102913.63226885226	3415.306603775742	27.0	66.0	110675.255908	96779.2631106	13895.9927974	1.14358440384	1.04591064916	0.3341711120804736	0.011076319946854101	0.31013695851191486
Q53ZD4	cosine	24.0	18.0	6.0	285179.5750553093	21225.765789440105	69.0	6.0	333172.273273	237924.703533	95247.5697398	1.40032652484	1.09204413034	0.32600643128121726	0.012812606678637387	0.3587529870018468
Q9QXJ2	cosine	24.0	15.0	12.0	752561.8143696897	37116.33897520375	39.0	0.0	819780.770541	657702.669656	162078.100885	1.24643065683	1.06962559687	0.06383043713896687	0.33106142753945456	9.269719971104728
Q7TQG5	cosine	24.0	21.0	0.0	244890.41827254675	9937.726499159338	45.0	54.0	269092.671328	229907.187187	39185.4841413	1.17044044869	1.05993053169	0.2625311679869951	0.03614461188618968	1.012049132813311
E9QK89	cosine	24.0	0.0	15.0	57618.4076156391	4458.9993931212375	0.0	39.0	67666.9708694	51383.710423	16283.2604464	1.31689538012	1.12893025092	0.3216931213361771	0.01382149916799702	0.38700197670391656
E9QKB2	cosine	24.0	18.0	12.0	75949.37349335178	5448.632001713138	66.0	9.0	84851.8860025	64820.7165271	20031.1694754	1.30902419085	1.09860134911	0.11991833344354343	0.20583375306096396	5.763345085706991
Q3TPI3	cosine	24.0	21.0	0.0	54304.2964105206	2896.0043681787743	21.0	24.0	59521.7188321	49266.8497303	10254.8691018	1.20814947897	1.10611813197	0.29950738883023387	0.02016114215609676	0.5645119803707093
E9QKD1	cosine	24.0	6.0	21.0	67035.44986809819	2081.550167915677	57.0	42.0	70643.5712689	63135.2542272	7508.3170417	1.11892431786	1.04759851291	0.330337282196268	0.011864341762666228	0.3322015693546544
E9QKE4	cosine	24.0	0.0	6.0	406702.02108608553	8697.148789170491	0.0	9.0	421196.285873	386017.877304	35178.4085697	1.09113155281	1.02671976683	0.3421232907242354	0.009585702427533002	0.26839966797092407
E9QKG2	cosine	24.0	3.0	15.0	25032.76802861449	1919.2237924271933	3.0	63.0	29101.3530334	20665.4156512	8435.93738219	1.40821522899	1.11561369346	0.32477853075510776	0.013093115992743426	0.3666072477968159
P0DOV2	cosine	24.0	3.0	21.0	1357373.5986178524	41381.62733597454	15.0	69.0	1443611.62915	1278633.6363	164977.992847	1.12902678935	1.0500074484	0.17715192586642242	0.11260606365924808	3.152969782458946
E9QKZ2	cosine	24.0	3.0	21.0	783891.6514568869	37173.65379997559	3.0	42.0	871411.493111	735058.035961	136353.45715	1.1855002605	1.07285523785	0.26572788879963366	0.03444220575113408	0.9643817610317543
E9QL43	cosine	24.0	3.0	0.0	28388.519243299495	1973.7370061004194	6.0	24.0	32529.9737453	25109.3749912	7420.59875419	1.29553100214	1.11032388781	0.21898763651213274	0.06691183000253088	1.8735312400708648
E9QL65	cosine	24.0	15.0	3.0	355456.96275586326	9502.764454927916	63.0	51.0	374457.061769	336660.002419	37797.0593492	1.11227071549	1.03259844262	0.5019304566215302	0.0002949421089592103	0.008258379050857887
E9QL80	cosine	24.0	3.0	6.0	85630.50815557136	7784.296283777719	45.0	6.0	99113.3901258	66503.278857	32610.1112688	1.49035343564	1.15019369905	0.5753065027013656	4.0986565107330536e-05	0.001147623823005255
E9QLA5	cosine	24.0	0.0	21.0	758069.491683214	27448.28385351751	27.0	57.0	817488.746674	701852.037939	115636.708735	1.16475938301	1.05719483962	0.20336921463781313	0.08192052243423542	2.293774628158592
E9QLB2	cosine	24.0	15.0	18.0	69546.42207316698	1882.9488943443157	15.0	42.0	72545.7219252	64316.4263276	8229.29559763	1.12795013759	1.03964495893	0.43930359677994846	0.0013171214740370129	0.036879401273036364
E9QLH9	cosine	24.0	9.0	6.0	55975.395087212935	13813.913353013442	69.0	18.0	89594.2137789	45169.4903947	44424.7233842	1.98351172431	1.35798377989	0.08569451818523001	0.2787140364984095	7.803993021955465
E9QLL2	cosine	24.0	0.0	21.0	65991.97189498004	11577.321189156262	54.0	69.0	96407.3059551	49352.3562758	47054.9496793	1.95344889748	1.1663069124	0.28471690049293835	0.0256371939762934	0.7178414313362151
Q8BG66	cosine	24.0	3.0	6.0	48842.6869764019	2597.7903581305245	69.0	15.0	54784.0412811	43915.6966925	10868.3445886	1.24748200318	1.08532868137	0.47138016672950606	0.0006253118123086274	0.017508730744641567
E9QLS6	cosine	24.0	21.0	6.0	243841.0039388959	5638.780241142436	27.0	6.0	256489.560876	233710.868487	22778.692389	1.09746526782	1.03529708351	0.20414101708758137	0.08112374916958642	2.27146497674842
E9QM38	cosine	24.0	3.0	6.0	147864.40513522242	7113.378223285062	0.0	39.0	163904.289233	135027.008515	28877.280718	1.21386299701	1.07067740878	0.5456132638522629	9.375448190449503e-05	0.002625125493325861
E9QM90	cosine	24.0	3.0	21.0	219214.92998591927	7135.6921315981845	15.0	45.0	237505.67083	205817.661427	31688.009403	1.1539615657	1.03180418275	0.17715192586642242	0.11260606365924808	3.152969782458946
E9QMB7	cosine	24.0	3.0	6.0	31018.23003159882	2043.979958430991	27.0	0.0	34584.1241739	26485.6479638	8098.47621009	1.30576847586	1.07112420583	0.2857974239226139	0.02519881865604328	0.7055669223692118
E9QMC1	cosine	24.0	15.0	3.0	231621.23017281792	26208.138933309696	69.0	0.0	271100.947283	182607.302683	88493.6446004	1.48461175046	1.22182604493	0.13286394439981683	0.1815197663058417	5.082553456563568
E9QMH7	cosine	24.0	18.0	15.0	1670363.483280124	75985.64982645947	45.0	15.0	1825946.57591	1526016.01885	299930.557061	1.19654482873	1.05663548979	0.3116427225020147	0.016441424648025	0.4603598901447
E9QMK9	cosine	24.0	3.0	6.0	603483.4883258498	15465.969993833569	18.0	24.0	635655.382369	575657.02702	59998.3553482	1.10422587154	1.03642830665	0.16702446852620292	0.12642548136726045	3.5399134782832924
E9QMX4	cosine	24.0	3.0	0.0	25935.125938757974	1780.2920195217428	57.0	45.0	30606.6753622	22970.7400153	7635.93534688	1.33242008493	1.08911665059	0.24125756564895978	0.04930266217726652	1.3804745409634624
Q7TMR8	cosine	24.0	3.0	6.0	761023.7656659127	30449.69071329108	45.0	6.0	814362.900366	708858.945945	105503.954421	1.14883631648	1.05519305926	0.5975764318381926	2.1474259561954983e-05	0.0006012792677347395
E9QN31	cosine	24.0	3.0	12.0	87023.74562067717	13044.509021719636	3.0	39.0	118176.287852	67971.6984532	50204.5893992	1.73861019427	1.19580362655	0.17378823796322213	0.11707097859576515	3.2779874006814245
H3BL41	cosine	24.0	21.0	0.0	443774.6245090338	15106.094776664097	63.0	0.0	471100.451033	403592.745558	67507.7054752	1.1672668952	1.05745518406	0.46220276054048437	0.0007774237502962231	0.021767865008294248
Q3UHL7	cosine	24.0	6.0	3.0	1989429.8219118547	48959.33575348361	30.0	0.0	2090498.40991	1918183.65623	172314.753677	1.08983224996	1.04100753194	0.3451839016208194	0.009060553512911972	0.2536954983615352
E9QN99	cosine	24.0	6.0	3.0	589153.7863211777	51417.453952928816	54.0	3.0	661850.426337	488459.393156	173391.033182	1.35497532776	1.12770009833	0.26352749478578685	0.03560678181850737	0.9969898909182063
E9QNE9	cosine	24.0	15.0	6.0	49676.8742906278	2850.0630702016974	42.0	54.0	53507.4466886	43818.270752	9689.17593657	1.22112182362	1.10164096478	0.32291397248399234	0.01352921307913464	0.3788179662157699
E9QNH7	cosine	24.0	0.0	6.0	60543.87710454109	3792.3057800909573	27.0	15.0	69106.7299155	51000.9936862	18105.7362292	1.35500751889	1.06895913531	0.23056134809676734	0.057233835382467506	1.6025473907090901
E9QNN1	cosine	24.0	12.0	15.0	2165983.2129513286	85532.11674100078	0.0	39.0	2371610.62738	2063624.98107	307985.646312	1.14924496899	1.08119848701	0.10888721629588466	0.22800182111776734	6.384050991297485
E9QNP0	cosine	24.0	3.0	21.0	57252.612073943106	9506.976693182396	51.0	9.0	93002.8136129	47239.0379251	45763.7756878	1.96877027344	1.14752707985	0.2952532097773707	0.02162395005989455	0.6054706016770475
E9QNQ3	cosine	24.0	18.0	15.0	138855.27512525485	10546.393146552515	51.0	3.0	165255.196446	123057.236799	42197.9596474	1.34291327146	1.10752563718	0.31915218569483433	0.014447331991700058	0.4045252957676016
E9QNR6	cosine	24.0	6.0	3.0	267406.0418152081	7770.716149172435	63.0	3.0	280931.050395	248107.556016	32823.4943786	1.13229542423	1.03682029427	0.47138016672950606	0.0006253118123086274	0.017508730744641567
E9QNX9	cosine	24.0	18.0	6.0	195670.20469733104	11904.375637591556	66.0	6.0	215270.843839	175985.512827	39285.3310124	1.2232304829	1.11154229365	0.3334156683557904	0.011227893725165514	0.3143810243046344
E9QP19	cosine	24.0	15.0	18.0	102305.82820051961	6219.299153292283	0.0	54.0	121534.885572	93537.3340972	27997.5514751	1.29931953637	1.07783193187	0.2365480905738184	0.052679346147498834	1.4750216921299675
E9QP46	cosine	24.0	0.0	15.0	917602.7617467631	40914.358046510235	51.0	39.0	1000520.88022	822157.293844	178363.586376	1.21694581768	1.05492099181	0.3069026329988816	0.017817847893956983	0.4988997410307955
E9QP49	cosine	24.0	3.0	6.0	287721.01284019725	9186.438039745273	51.0	39.0	312952.014157	267263.712105	45688.3020517	1.17094839285	1.0421745427	0.2783741142103382	0.0283411053804827	0.7935509506535156
E9QP99	cosine	24.0	15.0	0.0	988043.5737022953	20983.410148967774	63.0	54.0	1021186.65609	947710.976069	73475.6800187	1.07752962863	1.02922268618	0.3808550746853591	0.004562440916140081	0.12774834565192228
E9QPA1	cosine	24.0	3.0	0.0	39282.494841346175	4575.364956829073	57.0	0.0	49499.3357598	34379.5667036	15119.7690562	1.43978940126	1.15210294475	0.15217784910165155	0.14874946071331063	4.164984899972698
E9QPB2	cosine	24.0	21.0	12.0	37114.96283063053	3430.7720722336144	54.0	6.0	42572.0792882	30380.6410567	12191.4382315	1.40128969658	1.12171057636	0.1825665822207074	0.1056765215839412	2.9589426043503533
G5E8R3	cosine	24.0	18.0	15.0	1241385.1158600918	49755.5874901512	69.0	6.0	1328641.39829	1154284.9173	174356.480998	1.1510515111	1.04386188907	0.27409540653791653	0.03029598352690821	0.8482875387534299
E9QPE7	cosine	24.0	21.0	0.0	69398.27638104495	3478.901525410706	66.0	24.0	75631.4519293	61972.0900953	13659.361834	1.22041150804	1.06016034293	0.1885787263005176	0.09834961988888624	2.7537893568888148
E9QPI5	cosine	24.0	3.0	6.0	195762.10579882725	9152.718374923603	18.0	54.0	213388.047502	178951.535571	34436.5119307	1.19243485014	1.04619199092	0.330337282196268	0.011864341762666228	0.3322015693546544
E9QPN7	cosine	24.0	3.0	6.0	24001.96643291571	1480.724784198871	3.0	9.0	28819.2240159	20644.3575041	8174.86651186	1.39598551373	1.05273211449	0.2857974239226139	0.02519881865604328	0.7055669223692118
Q923F9	cosine	24.0	15.0	3.0	296960.88836097746	10187.298321764032	63.0	3.0	314987.985031	274114.625812	40873.3592192	1.14911046464	1.03722280548	0.2066772468441595	0.07854663026645384	2.1993056474607076
E9QQ10	cosine	24.0	3.0	6.0	474734.69431004085	8900.964217993567	57.0	42.0	496733.652634	458618.988251	38114.6643829	1.08310747125	1.03105931389	0.2264109462244084	0.060569228522496806	1.6959383986299106
E9QQ18	cosine	24.0	18.0	6.0	138611.3723245026	61035.353219616496	48.0	30.0	241427.702021	65319.4041535	176108.297868	3.69610998676	2.80173943881	0.17041245271518174	0.12167663570898629	3.4069457998516164
E9QQ33	cosine	24.0	9.0	15.0	57605.34778555049	3228.975616279363	42.0	63.0	63351.8534221	50986.3957532	12365.4576689	1.24252464773	1.06693800523	0.15678628702578262	0.1415545250123827	3.9635267003467156
F2Z3U3	cosine	24.0	3.0	6.0	291700.49819675146	9087.413158459372	15.0	51.0	306485.346892	276748.550188	29736.7967041	1.10745059616	1.05800148648	0.17444777823847862	0.11618577088949705	3.2532015849059173
F2Z4B3	cosine	24.0	0.0	21.0	28227.66851550773	3285.5166834873753	51.0	21.0	33585.6511723	22317.6025392	11268.0486331	1.50489512094	1.19743843357	0.5361552022269619	0.00012102564707911996	0.0033887181182153587
F5BFH0	cosine	24.0	15.0	12.0	14004.38137216671	1297.0943162439394	3.0	21.0	17806.6748717	11949.3831893	5857.2916824	1.49017523244	1.16602429223	0.2590764801522773	0.03806123580744964	1.06571460260859
F6Q8D3	cosine	24.0	18.0	12.0	31519.68710849343	1777.553356828075	45.0	12.0	34571.4999612	27485.0753941	7086.42456709	1.25782809272	1.06608558864	0.30729072944908004	0.017701572158703112	0.49564402044368716
F6QA95	cosine	24.0	15.0	18.0	318417.2162253959	42124.16500342572	39.0	51.0	387213.86568	256035.700934	131178.164747	1.5123432563	1.28387439527	0.2816048697307362	0.026935575910470858	0.754196125493184
F6QC57	cosine	24.0	9.0	3.0	26831.29821769208	7324.014999924745	36.0	15.0	38403.5844444	15464.9679102	22938.6165342	2.48326311877	1.73495198203	0.1710616453621177	0.12078118127288895	3.3818730756408906
F6QKK2	cosine	24.0	18.0	15.0	224736.78941137553	31152.89101443365	63.0	15.0	323402.393248	178921.318979	144481.07427	1.80751178839	1.20339076138	0.10888721629588466	0.22800182111776734	6.384050991297485
F6QL70	cosine	24.0	0.0	12.0	180683.98977707027	19397.78998952603	0.0	39.0	218664.933091	134025.778472	84639.154619	1.63151399368	1.12129739366	0.3838291727105819	0.00429821088254844	0.12034990471135631
F6RJV6	cosine	24.0	18.0	21.0	205062.99117178516	7401.450549466455	18.0	51.0	216563.748867	189624.172699	26939.5761678	1.14206825946	1.05282863201	0.3385852118037261	0.01022576234529446	0.2863213456682449
F6RPJ9	cosine	24.0	12.0	3.0	1350058.1016587596	32730.534581803713	63.0	3.0	1442970.80466	1296705.58269	146265.221966	1.11279755707	1.03068075524	0.5213647138896663	0.00017898820863211063	0.005011669841699097
F6S1R2	cosine	24.0	0.0	21.0	104429.40153815989	5220.393879171163	0.0	45.0	119967.139435	96947.2403908	23019.899044	1.23744769785	1.07282195808	0.22555494714375637	0.0612756889104502	1.7157192894926057
F6SFF5	cosine	24.0	15.0	3.0	117732.78938572637	4138.18732251409	66.0	3.0	126232.912397	108502.7242	17730.1881973	1.16340776997	1.05625816012	0.3100158702662392	0.016903200710028324	0.4732896198807931
F6SMY7	cosine	24.0	3.0	6.0	208295.81589794872	8240.219856934664	18.0	39.0	222661.345692	188225.400612	34435.9450808	1.18295057399	1.05789163425	0.4639568570172304	0.0007459471323478724	0.020886519705740427
F6SZ47	cosine	24.0	6.0	3.0	60905.33697137227	4397.777227717368	51.0	0.0	71978.7035418	55149.6678937	16829.0356481	1.30515207599	1.12455548991	0.17444777823847862	0.11618577088949705	3.2532015849059173
F6TCF9	cosine	24.0	3.0	0.0	238869.41484728726	16089.524897070443	21.0	0.0	279030.754908	217028.268233	62002.486674	1.28568852887	1.03836250051	0.3897237598944735	0.0038145915220834077	0.10680856261833542
F6TLV3	cosine	24.0	3.0	6.0	226508.04969372464	11968.750718387642	45.0	6.0	251163.908489	202597.273647	48566.6348416	1.23972008096	1.07316487077	0.4639568570172304	0.0007459471323478724	0.020886519705740427
F6V8M6	cosine	24.0	6.0	9.0	9197.840779253196	907.6287428916329	27.0	63.0	11134.1144481	7665.08153845	3469.0329097	1.4525761262	1.15954518047	0.19746997668770394	0.08820646422125328	2.469780998195092
F6W687	cosine	24.0	0.0	21.0	90170.55252938578	10238.36000884389	0.0	42.0	125129.159016	77961.8770449	47167.2819708	1.60500444267	1.15600295864	0.18118348213186988	0.10741654185240362	3.0076631718673017
F6WJB7	cosine	24.0	3.0	6.0	51801.252159372496	2281.2557603674263	3.0	48.0	56144.7944103	46707.8103552	9436.98405511	1.20204295563	1.06369770584	0.15960115881392725	0.1372777177333498	3.8437760965337944
F6XC25	cosine	24.0	18.0	21.0	249544.65032031047	6226.992539286214	39.0	3.0	265071.526292	238786.943246	26284.5830457	1.11007546178	1.03109433762	0.09781350563218753	0.2515459716285492	7.043287205599377
F6Y616	cosine	24.0	15.0	18.0	313426.39098778064	8311.207445119702	6.0	48.0	328081.807548	298076.062261	30005.7452866	1.10066472651	1.03929072731	0.46183198635840733	0.0007842318242674856	0.021958491079489596
F6YRW4	cosine	24.0	3.0	12.0	18702.195400004024	1397.4424823222	3.0	39.0	21084.2014917	15754.8261624	5329.37532924	1.33826938325	1.13106528681	0.15160250545727888	0.14966458474778954	4.190608372938107
Q561N5	cosine	24.0	0.0	21.0	516398.1214724858	28539.4292022985	0.0	69.0	575630.257254	470630.961272	104999.295982	1.22310324782	1.10492612948	0.2625311679869951	0.03614461188618968	1.012049132813311
F6ZBR8	cosine	24.0	9.0	15.0	35256.881700329504	2262.703660650142	0.0	66.0	39426.4288595	32282.1353485	7144.29351104	1.22130795977	1.1176010295	0.16425230069367702	0.1304060561266036	3.651369571544901
F6ZFT1	cosine	24.0	21.0	0.0	322901.13849254366	11133.276694381448	21.0	0.0	343508.507099	298923.024959	44585.48214	1.14915372326	1.05164909788	0.29211214466158614	0.02276070879876716	0.6372998463654805
F6ZGI7	cosine	24.0	15.0	18.0	46378.89522236382	2305.811426040969	63.0	3.0	51625.3653707	42162.049425	9463.31594568	1.22445104246	1.07619503335	0.2365480905738184	0.052679346147498834	1.4750216921299675
